,time_close,price_close,volume_traded,trades_count,date_time,sin_hour,cos_hour,sin_day,cos_day,sin_month,cos_month
53,2015-01-09T23:59:03.0000000Z,293.97,9919.80515574,3239,2015-01-09 23:59:03,-0.2588190451025215,0.9659258262890681,0.9510565162951536,-0.30901699437494734,0.49999999999999994,0.8660254037844387
54,2015-01-10T02:59:58.0000000Z,287.0,9542.23452409,1666,2015-01-10 02:59:58,0.49999999999999994,0.8660254037844387,0.8660254037844388,-0.4999999999999998,0.49999999999999994,0.8660254037844387
55,2015-01-10T05:58:54.0000000Z,288.61,5344.50238312,729,2015-01-10 05:58:54,0.9659258262890683,0.25881904510252074,0.8660254037844388,-0.4999999999999998,0.49999999999999994,0.8660254037844387
56,2015-01-10T08:59:54.0000000Z,280.0,4301.8264146,1180,2015-01-10 08:59:54,0.8660254037844388,-0.4999999999999998,0.8660254037844388,-0.4999999999999998,0.49999999999999994,0.8660254037844387
57,2015-01-10T11:58:42.0000000Z,280.0,1981.69645815,803,2015-01-10 11:58:42,0.258819045102521,-0.9659258262890682,0.8660254037844388,-0.4999999999999998,0.49999999999999994,0.8660254037844387
58,2015-01-10T14:59:55.0000000Z,276.84,3033.39148288,1525,2015-01-10 14:59:55,-0.4999999999999998,-0.8660254037844388,0.8660254037844388,-0.4999999999999998,0.49999999999999994,0.8660254037844387
59,2015-01-10T17:59:32.0000000Z,278.5,1532.80529844,914,2015-01-10 17:59:32,-0.9659258262890683,-0.25881904510252063,0.8660254037844388,-0.4999999999999998,0.49999999999999994,0.8660254037844387
60,2015-01-10T20:59:56.0000000Z,277.43,1178.26703572,540,2015-01-10 20:59:56,-0.8660254037844386,0.5,0.8660254037844388,-0.4999999999999998,0.49999999999999994,0.8660254037844387
61,2015-01-10T23:59:44.1030000Z,275.59,1518.54085198,587,2015-01-10 23:59:44,-0.2588190451025215,0.9659258262890681,0.8660254037844388,-0.4999999999999998,0.49999999999999994,0.8660254037844387
62,2015-01-11T02:59:33.0430000Z,280.87,1507.48662259,562,2015-01-11 02:59:33,0.49999999999999994,0.8660254037844387,0.7431448254773945,-0.6691306063588579,0.49999999999999994,0.8660254037844387
63,2015-01-11T05:59:39.3270000Z,277.0,459.5757755,304,2015-01-11 05:59:39,0.9659258262890683,0.25881904510252074,0.7431448254773945,-0.6691306063588579,0.49999999999999994,0.8660254037844387
64,2015-01-11T08:59:03.5500000Z,277.0,732.17795047,298,2015-01-11 08:59:03,0.8660254037844388,-0.4999999999999998,0.7431448254773945,-0.6691306063588579,0.49999999999999994,0.8660254037844387
65,2015-01-11T11:59:39.0800000Z,278.44,1404.2209191,1103,2015-01-11 11:59:39,0.258819045102521,-0.9659258262890682,0.7431448254773945,-0.6691306063588579,0.49999999999999994,0.8660254037844387
66,2015-01-11T14:59:49.9230000Z,279.97,803.15349543,435,2015-01-11 14:59:49,-0.4999999999999998,-0.8660254037844388,0.7431448254773945,-0.6691306063588579,0.49999999999999994,0.8660254037844387
67,2015-01-11T17:59:15.0000000Z,271.1,2511.4693824,1368,2015-01-11 17:59:15,-0.9659258262890683,-0.25881904510252063,0.7431448254773945,-0.6691306063588579,0.49999999999999994,0.8660254037844387
68,2015-01-11T20:59:37.7400000Z,267.67,2442.02289341,1112,2015-01-11 20:59:37,-0.8660254037844386,0.5,0.7431448254773945,-0.6691306063588579,0.49999999999999994,0.8660254037844387
69,2015-01-11T23:59:46.7930000Z,266.39,2584.64435821,1699,2015-01-11 23:59:46,-0.2588190451025215,0.9659258262890681,0.7431448254773945,-0.6691306063588579,0.49999999999999994,0.8660254037844387
70,2015-01-12T02:59:41.7300000Z,270.34,1083.73441352,778,2015-01-12 02:59:41,0.49999999999999994,0.8660254037844387,0.5877852522924732,-0.8090169943749473,0.49999999999999994,0.8660254037844387
71,2015-01-12T05:59:44.7170000Z,271.18,449.24290978,303,2015-01-12 05:59:44,0.9659258262890683,0.25881904510252074,0.5877852522924732,-0.8090169943749473,0.49999999999999994,0.8660254037844387
72,2015-01-12T08:59:29.8970000Z,269.41,989.40746594,691,2015-01-12 08:59:29,0.8660254037844388,-0.4999999999999998,0.5877852522924732,-0.8090169943749473,0.49999999999999994,0.8660254037844387
73,2015-01-12T11:59:43.1930000Z,268.52,1512.33960355,3005,2015-01-12 11:59:43,0.258819045102521,-0.9659258262890682,0.5877852522924732,-0.8090169943749473,0.49999999999999994,0.8660254037844387
74,2015-01-12T14:59:59.5400000Z,271.95,1851.36779494,2495,2015-01-12 14:59:59,-0.4999999999999998,-0.8660254037844388,0.5877852522924732,-0.8090169943749473,0.49999999999999994,0.8660254037844387
75,2015-01-12T17:59:45.8900000Z,270.5,1650.96812006,3268,2015-01-12 17:59:45,-0.9659258262890683,-0.25881904510252063,0.5877852522924732,-0.8090169943749473,0.49999999999999994,0.8660254037844387
76,2015-01-12T20:59:39.5430000Z,269.99,1702.40970041,977,2015-01-12 20:59:39,-0.8660254037844386,0.5,0.5877852522924732,-0.8090169943749473,0.49999999999999994,0.8660254037844387
77,2015-01-12T23:59:57.8930000Z,267.42,1292.69109897,984,2015-01-12 23:59:57,-0.2588190451025215,0.9659258262890681,0.5877852522924732,-0.8090169943749473,0.49999999999999994,0.8660254037844387
78,2015-01-13T02:59:46.8630000Z,254.02,5230.61875518,2988,2015-01-13 02:59:46,0.49999999999999994,0.8660254037844387,0.40673664307580004,-0.913545457642601,0.49999999999999994,0.8660254037844387
79,2015-01-13T05:59:51.2570000Z,247.53,7990.36528893,3190,2015-01-13 05:59:51,0.9659258262890683,0.25881904510252074,0.40673664307580004,-0.913545457642601,0.49999999999999994,0.8660254037844387
80,2015-01-13T08:59:59.7670000Z,245.71,5269.09552713,4677,2015-01-13 08:59:59,0.8660254037844388,-0.4999999999999998,0.40673664307580004,-0.913545457642601,0.49999999999999994,0.8660254037844387
81,2015-01-13T11:59:58.9470000Z,220.0,10732.7609482,7898,2015-01-13 11:59:58,0.258819045102521,-0.9659258262890682,0.40673664307580004,-0.913545457642601,0.49999999999999994,0.8660254037844387
82,2015-01-13T14:59:42.6900000Z,230.01,9112.8627121,4748,2015-01-13 14:59:42,-0.4999999999999998,-0.8660254037844388,0.40673664307580004,-0.913545457642601,0.49999999999999994,0.8660254037844387
83,2015-01-13T17:59:59.3270000Z,229.8,4728.0884216,2848,2015-01-13 17:59:59,-0.9659258262890683,-0.25881904510252063,0.40673664307580004,-0.913545457642601,0.49999999999999994,0.8660254037844387
84,2015-01-13T20:58:50.8370000Z,235.0,6256.01779362,3061,2015-01-13 20:58:50,-0.8660254037844386,0.5,0.40673664307580004,-0.913545457642601,0.49999999999999994,0.8660254037844387
85,2015-01-13T23:59:59.6400000Z,227.0,11324.18806439,4536,2015-01-13 23:59:59,-0.2588190451025215,0.9659258262890681,0.40673664307580004,-0.913545457642601,0.49999999999999994,0.8660254037844387
86,2015-01-14T02:59:38.3700000Z,221.59,4181.98715458,3349,2015-01-14 02:59:38,0.49999999999999994,0.8660254037844387,0.2079116908177593,-0.9781476007338057,0.49999999999999994,0.8660254037844387
87,2015-01-14T05:59:55.7430000Z,213.42,2656.85332511,1761,2015-01-14 05:59:55,0.9659258262890683,0.25881904510252074,0.2079116908177593,-0.9781476007338057,0.49999999999999994,0.8660254037844387
88,2015-01-14T08:59:59.3230000Z,193.0,29525.63866212,8198,2015-01-14 08:59:59,0.8660254037844388,-0.4999999999999998,0.2079116908177593,-0.9781476007338057,0.49999999999999994,0.8660254037844387
89,2015-01-14T11:59:59.7170000Z,190.65,26571.37929076,8295,2015-01-14 11:59:59,0.258819045102521,-0.9659258262890682,0.2079116908177593,-0.9781476007338057,0.49999999999999994,0.8660254037844387
90,2015-01-14T14:59:59.2030000Z,194.9,17295.74429846,6066,2015-01-14 14:59:59,-0.4999999999999998,-0.8660254037844388,0.2079116908177593,-0.9781476007338057,0.49999999999999994,0.8660254037844387
91,2015-01-14T17:59:59.4370000Z,176.35,14829.75858689,4431,2015-01-14 17:59:59,-0.9659258262890683,-0.25881904510252063,0.2079116908177593,-0.9781476007338057,0.49999999999999994,0.8660254037844387
92,2015-01-14T20:59:58.4170000Z,180.0,14911.96083641,4810,2015-01-14 20:59:58,-0.8660254037844386,0.5,0.2079116908177593,-0.9781476007338057,0.49999999999999994,0.8660254037844387
93,2015-01-14T23:59:58.2170000Z,171.41,14438.55968302,4410,2015-01-14 23:59:58,-0.2588190451025215,0.9659258262890681,0.2079116908177593,-0.9781476007338057,0.49999999999999994,0.8660254037844387
94,2015-01-15T02:59:44.7100000Z,198.06,13807.65278479,4226,2015-01-15 02:59:44,0.49999999999999994,0.8660254037844387,5.66553889764798e-16,-1.0,0.49999999999999994,0.8660254037844387
95,2015-01-15T05:59:54.3530000Z,193.08,3699.33486363,1128,2015-01-15 05:59:54,0.9659258262890683,0.25881904510252074,5.66553889764798e-16,-1.0,0.49999999999999994,0.8660254037844387
96,2015-01-15T08:59:55.6500000Z,196.0,4113.56836764,3214,2015-01-15 08:59:55,0.8660254037844388,-0.4999999999999998,5.66553889764798e-16,-1.0,0.49999999999999994,0.8660254037844387
97,2015-01-15T11:59:58.7270000Z,212.17,12675.95848287,5637,2015-01-15 11:59:58,0.258819045102521,-0.9659258262890682,5.66553889764798e-16,-1.0,0.49999999999999994,0.8660254037844387
98,2015-01-15T14:59:59.5870000Z,214.47,20778.06223411,6036,2015-01-15 14:59:59,-0.4999999999999998,-0.8660254037844388,5.66553889764798e-16,-1.0,0.49999999999999994,0.8660254037844387
99,2015-01-15T17:59:44.2400000Z,217.89,7519.43526902,3051,2015-01-15 17:59:44,-0.9659258262890683,-0.25881904510252063,5.66553889764798e-16,-1.0,0.49999999999999994,0.8660254037844387
100,2015-01-15T20:59:44.6030000Z,203.06,10508.11333574,3288,2015-01-15 20:59:44,-0.8660254037844386,0.5,5.66553889764798e-16,-1.0,0.49999999999999994,0.8660254037844387
101,2015-01-15T23:59:09.6970000Z,210.98,10505.8391286,3937,2015-01-15 23:59:09,-0.2588190451025215,0.9659258262890681,5.66553889764798e-16,-1.0,0.49999999999999994,0.8660254037844387
102,2015-01-16T02:59:59.8700000Z,215.0,4145.02389677,1833,2015-01-16 02:59:59,0.49999999999999994,0.8660254037844387,-0.20791169081775907,-0.9781476007338057,0.49999999999999994,0.8660254037844387
103,2015-01-16T05:59:28.2170000Z,216.9,3029.96309386,1468,2015-01-16 05:59:28,0.9659258262890683,0.25881904510252074,-0.20791169081775907,-0.9781476007338057,0.49999999999999994,0.8660254037844387
104,2015-01-16T08:59:57.4670000Z,215.49,2825.84867899,4229,2015-01-16 08:59:57,0.8660254037844388,-0.4999999999999998,-0.20791169081775907,-0.9781476007338057,0.49999999999999994,0.8660254037844387
105,2015-01-16T11:59:57.3900000Z,216.44,5276.08769857,5285,2015-01-16 11:59:57,0.258819045102521,-0.9659258262890682,-0.20791169081775907,-0.9781476007338057,0.49999999999999994,0.8660254037844387
106,2015-01-16T14:59:56.2400000Z,207.76,7798.29957287,3787,2015-01-16 14:59:56,-0.4999999999999998,-0.8660254037844388,-0.20791169081775907,-0.9781476007338057,0.49999999999999994,0.8660254037844387
107,2015-01-16T17:59:44.7870000Z,203.0,4830.90999104,2389,2015-01-16 17:59:44,-0.9659258262890683,-0.25881904510252063,-0.20791169081775907,-0.9781476007338057,0.49999999999999994,0.8660254037844387
108,2015-01-16T20:59:48.9030000Z,207.55,3633.63516075,1900,2015-01-16 20:59:48,-0.8660254037844386,0.5,-0.20791169081775907,-0.9781476007338057,0.49999999999999994,0.8660254037844387
109,2015-01-16T23:59:41.6130000Z,208.03,3232.98228967,1727,2015-01-16 23:59:41,-0.2588190451025215,0.9659258262890681,-0.20791169081775907,-0.9781476007338057,0.49999999999999994,0.8660254037844387
110,2015-01-17T02:55:55.0170000Z,208.27,1132.23554779,717,2015-01-17 02:55:55,0.49999999999999994,0.8660254037844387,-0.4067366430758002,-0.9135454576426009,0.49999999999999994,0.8660254037844387
111,2015-01-17T05:59:58.3570000Z,202.87,4952.72201875,1756,2015-01-17 05:59:58,0.9659258262890683,0.25881904510252074,-0.4067366430758002,-0.9135454576426009,0.49999999999999994,0.8660254037844387
112,2015-01-17T08:59:59.3900000Z,199.02,2937.82742165,2019,2015-01-17 08:59:59,0.8660254037844388,-0.4999999999999998,-0.4067366430758002,-0.9135454576426009,0.49999999999999994,0.8660254037844387
113,2015-01-17T11:59:44.3800000Z,198.48,4650.32154198,2371,2015-01-17 11:59:44,0.258819045102521,-0.9659258262890682,-0.4067366430758002,-0.9135454576426009,0.49999999999999994,0.8660254037844387
114,2015-01-17T14:59:45.5000000Z,197.12,1598.88796117,1074,2015-01-17 14:59:45,-0.4999999999999998,-0.8660254037844388,-0.4067366430758002,-0.9135454576426009,0.49999999999999994,0.8660254037844387
115,2015-01-17T17:59:17.5630000Z,198.56,1218.43972212,849,2015-01-17 17:59:17,-0.9659258262890683,-0.25881904510252063,-0.4067366430758002,-0.9135454576426009,0.49999999999999994,0.8660254037844387
116,2015-01-17T20:59:50.6470000Z,198.71,1734.32603132,1297,2015-01-17 20:59:50,-0.8660254037844386,0.5,-0.4067366430758002,-0.9135454576426009,0.49999999999999994,0.8660254037844387
117,2015-01-17T23:59:57.8200000Z,199.69,906.45745535,720,2015-01-17 23:59:57,-0.2588190451025215,0.9659258262890681,-0.4067366430758002,-0.9135454576426009,0.49999999999999994,0.8660254037844387
118,2015-01-18T02:58:26.3930000Z,196.78,928.97074142,688,2015-01-18 02:58:26,0.49999999999999994,0.8660254037844387,-0.587785252292473,-0.8090169943749475,0.49999999999999994,0.8660254037844387
119,2015-01-18T05:59:54.6530000Z,195.96,492.85408246,363,2015-01-18 05:59:54,0.9659258262890683,0.25881904510252074,-0.587785252292473,-0.8090169943749475,0.49999999999999994,0.8660254037844387
120,2015-01-18T08:59:57.6670000Z,208.0,2842.60595745,1730,2015-01-18 08:59:57,0.8660254037844388,-0.4999999999999998,-0.587785252292473,-0.8090169943749475,0.49999999999999994,0.8660254037844387
121,2015-01-18T11:59:46.8730000Z,211.96,3548.47211036,1821,2015-01-18 11:59:46,0.258819045102521,-0.9659258262890682,-0.587785252292473,-0.8090169943749475,0.49999999999999994,0.8660254037844387
122,2015-01-18T14:59:58.4830000Z,212.93,4212.1393592,2052,2015-01-18 14:59:58,-0.4999999999999998,-0.8660254037844388,-0.587785252292473,-0.8090169943749475,0.49999999999999994,0.8660254037844387
123,2015-01-18T17:59:08.4470000Z,210.4,3037.68722605,1200,2015-01-18 17:59:08,-0.9659258262890683,-0.25881904510252063,-0.587785252292473,-0.8090169943749475,0.49999999999999994,0.8660254037844387
124,2015-01-18T20:59:33.2870000Z,211.08,1854.27773224,912,2015-01-18 20:59:33,-0.8660254037844386,0.5,-0.587785252292473,-0.8090169943749475,0.49999999999999994,0.8660254037844387
125,2015-01-18T23:59:35.2200000Z,211.85,1243.19271216,528,2015-01-18 23:59:35,-0.2588190451025215,0.9659258262890681,-0.587785252292473,-0.8090169943749475,0.49999999999999994,0.8660254037844387
126,2015-01-19T02:57:35.0000000Z,214.9,2287.67694906,631,2015-01-19 02:57:35,0.49999999999999994,0.8660254037844387,-0.743144825477394,-0.6691306063588585,0.49999999999999994,0.8660254037844387
127,2015-01-19T05:58:03.0000000Z,215.05,250.95367355,214,2015-01-19 05:58:03,0.9659258262890683,0.25881904510252074,-0.743144825477394,-0.6691306063588585,0.49999999999999994,0.8660254037844387
128,2015-01-19T08:58:43.0000000Z,209.59,2028.4517492,3895,2015-01-19 08:58:43,0.8660254037844388,-0.4999999999999998,-0.743144825477394,-0.6691306063588585,0.49999999999999994,0.8660254037844387
129,2015-01-19T11:59:40.0000000Z,212.1,1688.99099708,5448,2015-01-19 11:59:40,0.258819045102521,-0.9659258262890682,-0.743144825477394,-0.6691306063588585,0.49999999999999994,0.8660254037844387
130,2015-01-19T14:59:56.0000000Z,211.41,2074.37628013,1249,2015-01-19 14:59:56,-0.4999999999999998,-0.8660254037844388,-0.743144825477394,-0.6691306063588585,0.49999999999999994,0.8660254037844387
131,2015-01-19T17:59:53.0000000Z,212.12,1166.7970798,762,2015-01-19 17:59:53,-0.9659258262890683,-0.25881904510252063,-0.743144825477394,-0.6691306063588585,0.49999999999999994,0.8660254037844387
132,2015-01-19T20:59:58.0000000Z,214.0,1288.06380909,938,2015-01-19 20:59:58,-0.8660254037844386,0.5,-0.743144825477394,-0.6691306063588585,0.49999999999999994,0.8660254037844387
133,2015-01-19T23:59:44.0000000Z,216.34,2260.03801151,1089,2015-01-19 23:59:44,-0.2588190451025215,0.9659258262890681,-0.743144825477394,-0.6691306063588585,0.49999999999999994,0.8660254037844387
134,2015-01-20T02:59:47.0000000Z,213.28,1362.08843219,1084,2015-01-20 02:59:47,0.49999999999999994,0.8660254037844387,-0.8660254037844384,-0.5000000000000004,0.49999999999999994,0.8660254037844387
135,2015-01-20T05:59:43.0000000Z,210.25,1132.77268174,827,2015-01-20 05:59:43,0.9659258262890683,0.25881904510252074,-0.8660254037844384,-0.5000000000000004,0.49999999999999994,0.8660254037844387
