time_period_start,time_period_end,time_open,time_close,price_open,price_high,price_low,price_close,volume_traded,trades_count
2018-02-18T15:00:00.0000000Z,2018-02-18T18:00:00.0000000Z,2018-02-18T15:00:02.0000000Z,2018-02-18T17:59:59.4010000Z,10822.92,10998.7,10461.11,10750.0,6242.906735358,27336
2018-02-18T18:00:00.0000000Z,2018-02-18T21:00:00.0000000Z,2018-02-18T18:00:00.3170000Z,2018-02-18T20:59:57.0000000Z,10805.0,10908.0,10577.0,10791.65,4608.010180358,20474
2018-02-18T21:00:00.0000000Z,2018-02-19T00:00:00.0000000Z,2018-02-18T21:00:00.1430000Z,2018-02-18T23:59:59.6640000Z,10775.8,10842.3,10336.91,10380.04,5183.672404834,21981
2018-02-19T00:00:00.0000000Z,2018-02-19T03:00:00.0000000Z,2018-02-19T00:00:00.2660000Z,2018-02-19T02:59:58.9890000Z,10430.0,10711.9,10297.39,10629.9,5322.061487457,20492
2018-02-19T03:00:00.0000000Z,2018-02-19T06:00:00.0000000Z,2018-02-19T03:00:04.5030000Z,2018-02-19T05:59:59.0640000Z,10590.32,10699.3,10400.35,10471.0,2559.296882705,11858
2018-02-19T06:00:00.0000000Z,2018-02-19T09:00:00.0000000Z,2018-02-19T06:00:00.0400000Z,2018-02-19T08:59:59.9190000Z,10540.3,10900.0,10450.0,10845.0,3879.52331588,15197
2018-02-19T09:00:00.0000000Z,2018-02-19T12:00:00.0000000Z,2018-02-19T09:00:00.7450000Z,2018-02-19T11:59:59.5370000Z,10792.76,11087.0,10725.18,10944.98,4723.485129268,16696
2018-02-19T12:00:00.0000000Z,2018-02-19T15:00:00.0000000Z,2018-02-19T12:00:02.0000000Z,2018-02-19T14:59:56.8440000Z,10983.39,11080.0,10840.73,10960.0,2980.042655388,12507
2018-02-19T15:00:00.0000000Z,2018-02-19T18:00:00.0000000Z,2018-02-19T15:00:01.0000000Z,2018-02-19T17:59:59.5420000Z,10955.0,11274.11,10900.0,10956.66,9244.274324961,29898
2018-02-19T18:00:00.0000000Z,2018-02-19T21:00:00.0000000Z,2018-02-19T18:00:00.7620000Z,2018-02-19T20:59:59.7780000Z,10956.66,11252.0,10930.0,11216.0,4656.641457406,18646
2018-02-19T21:00:00.0000000Z,2018-02-20T00:00:00.0000000Z,2018-02-19T21:00:00.0000000Z,2018-02-19T23:59:54.0000000Z,11228.99,11252.2,10992.86,11173.0,5375.926531066,18693
2018-02-20T00:00:00.0000000Z,2018-02-20T03:00:00.0000000Z,2018-02-20T00:00:02.7570000Z,2018-02-20T02:59:59.3400000Z,11165.1,11525.0,11139.99,11387.3,10008.252385092,32910
2018-02-20T03:00:00.0000000Z,2018-02-20T06:00:00.0000000Z,2018-02-20T03:00:00.3790000Z,2018-02-20T05:59:49.5290000Z,11394.5,11531.0,11315.58,11437.04,4020.347819075,15620
2018-02-20T06:00:00.0000000Z,2018-02-20T09:00:00.0000000Z,2018-02-20T06:00:03.0000000Z,2018-02-20T08:59:59.0000000Z,11455.0,11650.0,11275.74,11341.13,6172.647549745,22842
2018-02-20T09:00:00.0000000Z,2018-02-20T12:00:00.0000000Z,2018-02-20T09:00:01.2210000Z,2018-02-20T11:59:58.0000000Z,11360.0,11489.9,11188.88,11428.8,5051.838574925,18522
2018-02-20T12:00:00.0000000Z,2018-02-20T15:00:00.0000000Z,2018-02-20T12:00:02.0000000Z,2018-02-20T14:59:57.8510000Z,11454.01,11654.2,11416.52,11510.0,3426.573743633,13287
2018-02-20T15:00:00.0000000Z,2018-02-20T18:00:00.0000000Z,2018-02-20T15:00:06.7000000Z,2018-02-20T17:59:59.0000000Z,11510.04,11745.0,11380.0,11681.0,6660.350549702,23500
2018-02-20T18:00:00.0000000Z,2018-02-20T21:00:00.0000000Z,2018-02-20T18:00:00.0000000Z,2018-02-20T20:59:59.2060000Z,11682.0,11775.0,11530.0,11749.96,7876.959542017,21949
2018-02-20T21:00:00.0000000Z,2018-02-21T00:00:00.0000000Z,2018-02-20T21:00:00.0000000Z,2018-02-20T23:59:59.0000000Z,11741.66,11790.1,11000.0,11233.41,16925.188913207,51618
2018-02-21T00:00:00.0000000Z,2018-02-21T03:00:00.0000000Z,2018-02-21T00:00:00.0000000Z,2018-02-21T02:59:59.6670000Z,11233.42,11300.0,10835.0,11069.7,15814.407056213,49235
2018-02-21T03:00:00.0000000Z,2018-02-21T06:00:00.0000000Z,2018-02-21T03:00:00.6310000Z,2018-02-21T05:59:58.4950000Z,11071.9,11215.4,10560.0,10824.54,11718.729821094,37909
2018-02-21T06:00:00.0000000Z,2018-02-21T09:00:00.0000000Z,2018-02-21T06:00:00.1930000Z,2018-02-21T08:59:59.4920000Z,10848.3,11194.0,10781.0,11052.46,5942.006870959,18947
2018-02-21T09:00:00.0000000Z,2018-02-21T12:00:00.0000000Z,2018-02-21T09:00:00.0000000Z,2018-02-21T11:59:56.1430000Z,11068.13,11200.0,10888.01,10952.69,4551.680989346,15986
2018-02-21T12:00:00.0000000Z,2018-02-21T15:00:00.0000000Z,2018-02-21T12:00:01.0000000Z,2018-02-21T14:59:59.6620000Z,10955.27,11154.59,10411.96,10700.6,10761.152197064,30853
2018-02-21T15:00:00.0000000Z,2018-02-21T18:00:00.0000000Z,2018-02-21T15:00:00.5770000Z,2018-02-21T17:59:59.7170000Z,10709.7,10738.1,10342.14,10540.35,10026.991774912,32216
2018-02-21T18:00:00.0000000Z,2018-02-21T21:00:00.0000000Z,2018-02-21T18:00:01.0000000Z,2018-02-21T20:59:59.8940000Z,10540.0,10698.5,10236.2,10375.4,9459.295580926,27575
2018-02-21T21:00:00.0000000Z,2018-02-22T00:00:00.0000000Z,2018-02-21T21:00:00.1470000Z,2018-02-21T23:59:58.5880000Z,10372.05,10572.9,10251.2,10468.1,7413.89376449,21781
2018-02-22T00:00:00.0000000Z,2018-02-22T03:00:00.0000000Z,2018-02-22T00:00:00.1730000Z,2018-02-22T02:59:59.8460000Z,10453.83,10833.0,10306.41,10720.26,7826.995751063,21964
2018-02-22T03:00:00.0000000Z,2018-02-22T06:00:00.0000000Z,2018-02-22T03:00:00.1650000Z,2018-02-22T05:59:58.4290000Z,10780.4,10925.5,10620.35,10793.0,5932.032873117,17360
2018-02-22T06:00:00.0000000Z,2018-02-22T09:00:00.0000000Z,2018-02-22T06:00:02.0000000Z,2018-02-22T08:59:59.0000000Z,10807.73,10976.0,10447.16,10451.9,6260.264076474,19255
2018-02-22T09:00:00.0000000Z,2018-02-22T12:00:00.0000000Z,2018-02-22T09:00:01.2620000Z,2018-02-22T11:59:58.0000000Z,10453.31,10608.6,10071.4,10255.51,10107.615406693,31696
2018-02-22T12:00:00.0000000Z,2018-02-22T15:00:00.0000000Z,2018-02-22T12:00:01.7780000Z,2018-02-22T14:59:59.7010000Z,10265.0,10343.0,9754.0,9915.0,17297.528851954,48928
2018-02-22T15:00:00.0000000Z,2018-02-22T18:00:00.0000000Z,2018-02-22T15:00:00.0000000Z,2018-02-22T17:59:58.2640000Z,9928.99,10150.0,9712.0,9850.0,11272.414587097,34014
2018-02-22T18:00:00.0000000Z,2018-02-22T21:00:00.0000000Z,2018-02-22T18:00:00.0000000Z,2018-02-22T20:59:58.3100000Z,9867.99,10111.59,9770.0,10078.99,7114.943653383,24591
2018-02-22T21:00:00.0000000Z,2018-02-23T00:00:00.0000000Z,2018-02-22T21:00:00.0000000Z,2018-02-22T23:59:58.0000000Z,10099.45,10143.6,9771.0,9843.34,6950.283447116,20814
2018-02-23T00:00:00.0000000Z,2018-02-23T03:00:00.0000000Z,2018-02-23T00:00:01.0000000Z,2018-02-23T02:59:59.0000000Z,9843.33,9843.34,9550.9,9741.66,10117.519130962,29765
2018-02-23T03:00:00.0000000Z,2018-02-23T06:00:00.0000000Z,2018-02-23T03:00:00.0000000Z,2018-02-23T05:59:57.6040000Z,9756.04,10037.85,9669.29,9816.5,6858.024697072,21493
2018-02-23T06:00:00.0000000Z,2018-02-23T09:00:00.0000000Z,2018-02-23T06:00:01.0000000Z,2018-02-23T08:59:57.7850000Z,9836.2,9977.05,9675.9,9933.84,4420.167102564,14814
2018-02-23T09:00:00.0000000Z,2018-02-23T12:00:00.0000000Z,2018-02-23T09:00:00.7350000Z,2018-02-23T11:59:58.6950000Z,9920.0,10288.0,9915.0,10203.1,7045.925554475,22138
2018-02-23T12:00:00.0000000Z,2018-02-23T15:00:00.0000000Z,2018-02-23T12:00:00.0000000Z,2018-02-23T14:59:57.2170000Z,10208.49,10438.6,10109.0,10309.34,7935.388692996,22133
2018-02-23T15:00:00.0000000Z,2018-02-23T18:00:00.0000000Z,2018-02-23T15:00:00.7580000Z,2018-02-23T17:59:59.3210000Z,10307.99,10384.84,10031.9,10120.0,8229.586213697,22360
2018-02-23T18:00:00.0000000Z,2018-02-23T21:00:00.0000000Z,2018-02-23T18:00:00.0000000Z,2018-02-23T20:59:59.9260000Z,10112.99,10242.0,9882.0,9975.01,5626.638120086,19084
2018-02-23T21:00:00.0000000Z,2018-02-24T00:00:00.0000000Z,2018-02-23T21:00:00.1510000Z,2018-02-23T23:59:59.4530000Z,9959.32,10230.78,9575.9,10144.99,4286.779559807,14471
2018-02-24T00:00:00.0000000Z,2018-02-24T03:00:00.0000000Z,2018-02-24T00:00:00.5590000Z,2018-02-24T02:59:58.2690000Z,10144.99,10481.44,10100.0,10425.0,6043.703623363,18372
2018-02-24T03:00:00.0000000Z,2018-02-24T06:00:00.0000000Z,2018-02-24T03:00:00.0930000Z,2018-02-24T05:59:59.8240000Z,10424.99,10578.7,10307.32,10445.44,4159.263570876,17603
2018-02-24T06:00:00.0000000Z,2018-02-24T09:00:00.0000000Z,2018-02-24T06:00:00.0590000Z,2018-02-24T08:59:57.3990000Z,10445.44,10523.04,9901.1,10053.75,6958.654300923,24342
2018-02-24T09:00:00.0000000Z,2018-02-24T12:00:00.0000000Z,2018-02-24T09:00:00.0440000Z,2018-02-24T11:59:59.9050000Z,10032.14,10180.65,9652.6,9739.3,7004.764585028,24610
2018-02-24T12:00:00.0000000Z,2018-02-24T15:00:00.0000000Z,2018-02-24T12:00:01.0000000Z,2018-02-24T14:59:58.5380000Z,9769.87,9925.0,9533.0,9746.3,7219.727389963,27647
2018-02-24T15:00:00.0000000Z,2018-02-24T18:00:00.0000000Z,2018-02-24T15:00:02.6830000Z,2018-02-24T17:59:59.8950000Z,9780.03,9869.99,9620.1,9660.01,4598.464604326,15595
2018-02-24T18:00:00.0000000Z,2018-02-24T21:00:00.0000000Z,2018-02-24T18:00:02.0000000Z,2018-02-24T20:59:58.0700000Z,9637.66,9752.0,9363.0,9403.99,7930.460163822,27142
2018-02-24T21:00:00.0000000Z,2018-02-25T00:00:00.0000000Z,2018-02-24T21:00:00.1900000Z,2018-02-24T23:59:55.9400000Z,9449.87,9739.3,9380.9,9697.21,4641.400261156,20165
2018-02-25T00:00:00.0000000Z,2018-02-25T03:00:00.0000000Z,2018-02-25T00:00:00.4380000Z,2018-02-25T02:59:59.1210000Z,9688.0,9779.92,9526.62,9620.0,3768.911410507,13685
2018-02-25T03:00:00.0000000Z,2018-02-25T06:00:00.0000000Z,2018-02-25T03:00:02.0000000Z,2018-02-25T05:59:59.0000000Z,9620.0,9787.3,9499.06,9741.91,3502.466572931,14121
2018-02-25T06:00:00.0000000Z,2018-02-25T09:00:00.0000000Z,2018-02-25T06:00:00.0000000Z,2018-02-25T08:59:59.4210000Z,9741.99,9887.1,9586.5,9640.9,3947.015897005,15396
2018-02-25T09:00:00.0000000Z,2018-02-25T12:00:00.0000000Z,2018-02-25T09:00:00.5410000Z,2018-02-25T11:59:57.1680000Z,9640.8,9754.1,9528.9,9659.41,2523.955752467,11833
2018-02-25T12:00:00.0000000Z,2018-02-25T15:00:00.0000000Z,2018-02-25T12:00:02.0000000Z,2018-02-25T14:59:59.5530000Z,9666.95,9706.0,9382.81,9415.16,4348.849591064,16033
2018-02-25T15:00:00.0000000Z,2018-02-25T18:00:00.0000000Z,2018-02-25T15:00:00.0280000Z,2018-02-25T17:59:59.0910000Z,9415.16,9515.0,9260.0,9381.94,6448.222821557,19038
2018-02-25T18:00:00.0000000Z,2018-02-25T21:00:00.0000000Z,2018-02-25T18:00:00.1080000Z,2018-02-25T20:59:53.0720000Z,9389.8,9628.28,9304.95,9590.01,4650.94554688,17534
2018-02-25T21:00:00.0000000Z,2018-02-26T00:00:00.0000000Z,2018-02-25T21:00:00.0000000Z,2018-02-25T23:59:59.0000000Z,9582.93,9718.8,9511.11,9590.04,4355.512431702,17728
2018-02-26T00:00:00.0000000Z,2018-02-26T03:00:00.0000000Z,2018-02-26T00:00:00.0000000Z,2018-02-26T02:59:59.5090000Z,9595.99,9804.37,9522.0,9730.9,4488.643060876,17905
2018-02-26T03:00:00.0000000Z,2018-02-26T06:00:00.0000000Z,2018-02-26T03:00:00.3320000Z,2018-02-26T05:59:59.7840000Z,9730.9,9756.28,9556.1,9624.71,2996.289261398,14173
2018-02-26T06:00:00.0000000Z,2018-02-26T09:00:00.0000000Z,2018-02-26T06:00:07.3550000Z,2018-02-26T08:59:56.0000000Z,9624.71,9661.99,9376.34,9443.78,3333.90860303,15195
2018-02-26T09:00:00.0000000Z,2018-02-26T12:00:00.0000000Z,2018-02-26T09:00:02.6740000Z,2018-02-26T11:59:59.0000000Z,9457.01,9769.0,9439.0,9753.8,3383.840589475,14772
2018-02-26T12:00:00.0000000Z,2018-02-26T15:00:00.0000000Z,2018-02-26T12:00:00.0000000Z,2018-02-26T14:59:58.2100000Z,9753.8,10375.0,9638.0,10200.0,13788.085490264,41403
2018-02-26T15:00:00.0000000Z,2018-02-26T18:00:00.0000000Z,2018-02-26T15:00:00.3110000Z,2018-02-26T17:59:59.4430000Z,10200.2,10400.0,10108.36,10190.0,8696.186996452,27533
2018-02-26T18:00:00.0000000Z,2018-02-26T21:00:00.0000000Z,2018-02-26T18:00:00.6530000Z,2018-02-26T20:59:59.9870000Z,10199.9,10321.65,10152.1,10260.0,4980.766250404,17732
2018-02-26T21:00:00.0000000Z,2018-02-27T00:00:00.0000000Z,2018-02-26T21:00:00.0000000Z,2018-02-26T23:59:54.8440000Z,10320.24,10471.0,10249.84,10322.1,8307.386188409,26157
2018-02-27T00:00:00.0000000Z,2018-02-27T03:00:00.0000000Z,2018-02-27T00:00:00.0000000Z,2018-02-27T02:59:59.9350000Z,10329.99,10421.5,10117.0,10157.4,5511.212716568,19861
2018-02-27T03:00:00.0000000Z,2018-02-27T06:00:00.0000000Z,2018-02-27T03:00:00.6060000Z,2018-02-27T05:59:50.1400000Z,10157.4,10373.5,10149.0,10305.56,2881.077488739,14368
2018-02-27T06:00:00.0000000Z,2018-02-27T09:00:00.0000000Z,2018-02-27T06:00:02.5850000Z,2018-02-27T08:59:52.7170000Z,10318.48,10798.9,10220.0,10744.0,7899.289963657,27483
2018-02-27T09:00:00.0000000Z,2018-02-27T12:00:00.0000000Z,2018-02-27T09:00:01.6490000Z,2018-02-27T11:59:49.8890000Z,10679.67,10813.4,10599.99,10689.96,3641.695361863,14177
2018-02-27T12:00:00.0000000Z,2018-02-27T15:00:00.0000000Z,2018-02-27T12:00:01.8190000Z,2018-02-27T14:59:58.3080000Z,10689.96,10878.9,10640.4,10670.0,5624.761219494,19844
2018-02-27T15:00:00.0000000Z,2018-02-27T18:00:00.0000000Z,2018-02-27T15:00:02.0820000Z,2018-02-27T17:59:59.9390000Z,10680.01,10690.7,10464.67,10558.9,6278.172814363,18872
2018-02-27T18:00:00.0000000Z,2018-02-27T21:00:00.0000000Z,2018-02-27T18:00:02.7540000Z,2018-02-27T20:59:57.9270000Z,10564.54,10749.0,10558.4,10663.91,3968.579729272,15788
2018-02-27T21:00:00.0000000Z,2018-02-28T00:00:00.0000000Z,2018-02-27T21:00:00.0000000Z,2018-02-27T23:59:59.3830000Z,10660.0,10820.1,10540.0,10566.57,5727.89918495,17325
2018-02-28T00:00:00.0000000Z,2018-02-28T03:00:00.0000000Z,2018-02-28T00:00:00.0000000Z,2018-02-28T02:59:59.2430000Z,10572.49,10780.0,10525.0,10675.97,4227.619928954,16158
2018-02-28T03:00:00.0000000Z,2018-02-28T06:00:00.0000000Z,2018-02-28T03:00:00.8460000Z,2018-02-28T05:59:53.9870000Z,10681.6,11009.0,10662.6,10942.7,6843.113299063,24489
2018-02-28T06:00:00.0000000Z,2018-02-28T09:00:00.0000000Z,2018-02-28T06:00:00.7590000Z,2018-02-28T08:59:58.6530000Z,10939.99,11081.4,10417.0,10507.11,8666.477200049,32087
2018-02-28T09:00:00.0000000Z,2018-02-28T12:00:00.0000000Z,2018-02-28T09:00:00.0000000Z,2018-02-28T11:59:56.5720000Z,10496.77,10656.03,10442.0,10557.0,3964.812770228,16908
2018-02-28T12:00:00.0000000Z,2018-02-28T15:00:00.0000000Z,2018-02-28T12:00:01.9610000Z,2018-02-28T14:59:59.1660000Z,10549.98,10615.0,10364.78,10504.61,5245.371728732,20574
2018-02-28T15:00:00.0000000Z,2018-02-28T18:00:00.0000000Z,2018-02-28T15:00:04.3940000Z,2018-02-28T17:59:59.2350000Z,10506.0,10600.0,10389.0,10435.81,3802.140043051,16517
2018-02-28T18:00:00.0000000Z,2018-02-28T21:00:00.0000000Z,2018-02-28T18:00:02.6980000Z,2018-02-28T20:59:55.6740000Z,10435.54,10694.4,10430.04,10638.43,5127.659881652,18700
2018-02-28T21:00:00.0000000Z,2018-03-01T00:00:00.0000000Z,2018-02-28T21:00:00.1210000Z,2018-02-28T23:59:59.9370000Z,10632.88,10698.99,10255.07,10310.0,6868.912532592,25614
2018-03-01T00:00:00.0000000Z,2018-03-01T03:00:00.0000000Z,2018-03-01T00:00:01.3940000Z,2018-03-01T02:59:59.3230000Z,10307.26,10453.65,10130.0,10322.0,5204.00007027,21866
2018-03-01T03:00:00.0000000Z,2018-03-01T06:00:00.0000000Z,2018-03-01T03:00:00.0000000Z,2018-03-01T05:59:58.1040000Z,10322.34,10477.29,10277.2,10390.01,2800.813882785,13675
2018-03-01T06:00:00.0000000Z,2018-03-01T09:00:00.0000000Z,2018-03-01T06:00:00.0000000Z,2018-03-01T08:59:59.8700000Z,10404.01,10657.9,10317.91,10616.79,3357.930907423,15606
2018-03-01T09:00:00.0000000Z,2018-03-01T12:00:00.0000000Z,2018-03-01T09:00:00.0000000Z,2018-03-01T11:59:59.2530000Z,10626.43,10754.8,10547.06,10650.0,3048.388452355,13335
2018-03-01T12:00:00.0000000Z,2018-03-01T15:00:00.0000000Z,2018-03-01T12:00:00.5390000Z,2018-03-01T14:59:58.7960000Z,10650.01,10832.15,10602.3,10784.2,4606.197364484,15362
2018-03-01T15:00:00.0000000Z,2018-03-01T18:00:00.0000000Z,2018-03-01T15:00:00.4130000Z,2018-03-01T17:59:59.1700000Z,10762.3,10897.68,10658.02,10840.01,4187.861937248,16305
2018-03-01T18:00:00.0000000Z,2018-03-01T21:00:00.0000000Z,2018-03-01T18:00:00.4810000Z,2018-03-01T20:59:59.9420000Z,10845.0,11100.0,10813.0,11048.7,8302.984505566,25766
2018-03-01T21:00:00.0000000Z,2018-03-02T00:00:00.0000000Z,2018-03-01T21:00:00.1690000Z,2018-03-01T23:59:51.0000000Z,11045.0,11080.86,10748.43,10903.13,6301.369164932,24324
2018-03-02T00:00:00.0000000Z,2018-03-02T03:00:00.0000000Z,2018-03-02T00:00:01.2250000Z,2018-03-02T02:59:57.0000000Z,10895.93,11200.0,10895.0,11036.33,6538.197438397,27778
2018-03-02T03:00:00.0000000Z,2018-03-02T06:00:00.0000000Z,2018-03-02T03:00:00.0000000Z,2018-03-02T05:59:59.6530000Z,11036.33,11150.2,10899.09,10983.51,4052.301553264,19432
